full_name,gender,certainty
Phil Claydon,m,0.99
Phil Daniels,m,0.99
Phil Hay,m,0.99
Phil Johnston,m,0.99
Phil Lord,m,0.99
Phil Morrison,m,0.99
Phil Traill,m,0.99
Philip Eisner,m,1.0
Philip Gelatt,m,1.0
Philip K. Dick,m,1.0
Philip Koch,m,1.0
Philip Pullman,m,1.0
Philip Railsback,m,1.0
Philip Seymour Hoffman,m,1.0
Philip Shelby,m,1.0
Philip Stark,m,1.0
Philip Zimbardo,m,1.0
Philipp Stölzl,m,1.0
Philippa Boyens,f,1.0
Philippa Gregory,f,1.0
Philippe Blasband,m,1.0
Philippe Claudel,m,1.0
Philippe Djian,m,1.0
Philippe Falardeau,m,1.0
Philippe Pozzo di Borgo,m,1.0
Philippe de Chauveron,m,1.0
Phillip Noyce,m,1.0
Phoebe Fox,f,1.0
Phoebe Gloeckner,f,1.0
Phra Sripariyattiweti,m,0.86
Phyllida Lloyd,f,0.96
Phyllis Applegate,f,1.0
Phyllis Nagy,f,1.0
Phyllis Smith,f,1.0
Pierce Brosnan,m,0.99
Pierce Gagnon,m,0.99
Pierce Gardner,m,0.99
Pierluigi Marchionne,m,1.0
Pierre Boulle,m,0.99
Pierre Christin,m,0.99
Pierre Coffin,m,0.99
Pierre Deladonchamps,m,0.99
Pierre Drieu La Rochelle,m,0.99
Pierre Morel,m,0.99
Pierre Niney,m,0.99
Pierre Salvadori,m,0.99
Piers Ashworth,m,0.99
Pik Wah Lee,m,0.53
Pilou Asbæk,m,0.84
Piper Laurie,f,0.92
Piper Perabo,f,0.92
Pitobash,m,1.0
Pitof,m,0.89
Piyush Gupta,m,1.0
Plan B,m,0.76
Pollyanna McIntosh,f,1.0
Portia Doubleday,f,0.99
Portia de Rossi,f,0.99
Posy Simmonds,f,0.97
Prabhas,m,0.98
Prachya Pinkaew,m,0.86
Prakash Kapadia,m,0.99
Prashanth Neel,m,1.0
Prasoon Joshi,m,0.97
Preity Zinta,f,0.97
Price Carson,m,0.95
Priyadarshan,m,0.97
Priyanka Chopra,f,1.0
Puri Jagannadh,f,0.96
Pádraic Delaney,m,1.0
Pål Sverre Hagen,m,1.0
Q'orianka Kilcher,f,1.0
Qi Shu,m,0.85
Queen Latifah,f,0.97
Quentin Dupieux,m,1.0
Quentin Tarantino,m,1.0
Quim Gutiérrez,m,0.98
Quvenzhané Wallis,f,1.0
R. Balki,m,0.77
R. Christopher Murphy,m,0.77
R.J. Cutler,m,1.0
RJ Cyler,m,0.94
RZA,m,0.91
Raad Rawi,m,0.97
Rachael Blake,f,1.0
Rachael Leigh Cook,f,1.0
Racheal Ofori,f,0.99
Rachel Boston,f,1.0
Rachel Brosnahan,f,1.0
Rachel Cohn,f,1.0
Rachel Dratch,f,1.0
Rachel Hurd-Wood,f,1.0
Rachel McAdams,f,1.0
Rachel Melvin,f,1.0
Rachel Nichols,f,1.0
Rachel Roberts,f,1.0
Rachel Weisz,f,1.0
Rachel Wood,f,1.0
Rachelle Lefevre,f,0.99
Rade Serbedzija,m,0.97
Radha Mitchell,f,0.89
Radivoje Bukvic,m,0.99
Radu Mihaileanu,m,0.94
Rae Brunton,f,0.8
Rafael Casal,m,1.0
Rafael Cobos,m,1.0
Rafe Spall,m,0.96
Raffaëla Anderson,f,1.0
Rain,m,0.51
Raini Rodriguez,f,0.63
Rainn Wilson,f,0.54
Raj Kumar Gupta,m,0.97
Raja Gosnell,m,0.8
Rajinder Sharma Nanu,m,0.94
Rajinikanth,m,0.96
Rajiv Chandrasekaran,m,1.0
Rajiv Joseph,m,1.0
Rajkumar Hirani,m,0.98
Rajkummar Rao,m,1.0
Rakeysh Omprakash Mehra,m,1.0
Ralph Etter,m,1.0
Ralph Fiennes,m,1.0
Ralph Ineson,m,1.0
Ralph Zondag,m,1.0
Ramaa Mosley,f,0.75
Raman Hui,m,0.94
Rami Malek,m,0.96
Ramon Rodriguez,m,0.99
Rana Daggubati,f,0.68
Ranbir Kapoor,m,0.97
Randall Green,m,1.0
Randall McCormick,m,1.0
Randall Miller,m,1.0
Randall Park,m,1.0
Randall Wallace,m,1.0
Randeep Hooda,m,0.95
Randy Pearlstein,m,0.99
Randy Quaid,m,0.99
Randy T. Dinzler,m,0.99
Rani Mukerji,f,0.72
Ransom Riggs,m,0.98
Ranulph Fiennes,m,1.0
Ranveer Singh,m,0.99
Raoul Bova,m,0.99
Raquel Alessi,f,0.99
Rashida Jones,f,0.99
Rasmus Hardiker,m,1.0
Rasmus Heisterberg,m,1.0
Raven-Symoné,f,1.0
Rawson Marshall Thurber,m,0.97
Ray Anthony,m,0.98
Ray Galletti,m,0.98
Ray Liotta,m,0.98
Ray Romano,m,0.98
Ray Stevenson,m,0.98
Ray Winstone,m,0.98
Ray Wise,m,0.98
Ray Wright,m,0.98
Raymond Carver,m,1.0
Raúl Arévalo,m,0.99
Rebecca Bloom,f,1.0
Rebecca Da Costa,f,1.0
Rebecca Ferguson,f,1.0
Rebecca Hall,f,1.0
Rebecca Lenkiewicz,f,1.0
Rebecca Miller,f,1.0
Rebecca Romijn,f,1.0
Rebecca Wells,f,1.0
Rebekah Gilbertson,f,1.0
Rebekah Kennedy,f,1.0
Rebel Wilson,m,0.79
Red Madrell,m,0.76
Reda Kateb,m,0.91
Redman,m,0.98
Reece Thompson,m,0.98
Reem Abdullah,f,0.97
Reema Kagti,f,0.98
Reese Witherspoon,m,0.6
Regina Casé,f,0.99
Regina Hall,f,0.99
Regina King,f,0.99
Reginald Hudlin,m,1.0
Reid Carolin,m,0.99
Reiko Aylesworth,f,0.81
Reiko Yoshida,f,0.81
Rene Russo,m,0.92
Renny Harlin,m,0.58
Renzil D'Silva,m,0.92
René Goscinny,m,0.98
Renée Elise Goldsberry,f,0.99
Renée Zellweger,f,0.99
Rex Pickett,m,0.99
Rhett Reese,m,1.0
Rhiannon Leigh Wryn,f,1.0
Rhys Ifans,m,0.99
Rian Johnson,m,0.7
Ric Menello,m,0.99
Ric Roman Waugh,m,0.99
Ricardo Darín,m,1.0
Riccardo Scamarcio,m,1.0
Rich Moore,m,0.99
Rich Wilkes,m,0.99
Richard Armitage,m,1.0
Richard Ayoade,m,1.0
Richard Bates Jr.,m,1.0
Richard Berry,m,1.0
Richard C. Morais,m,1.0
Richard Cant,m,1.0
Richard Curtis,m,1.0
Richard D'Ovidio,m,1.0
Richard Donner,m,1.0
Richard E. Grant,m,1.0
Richard Elfyn,m,1.0
Richard Eyre,m,1.0
Richard Gere,m,1.0
Richard Glatzer,m,1.0
Richard Graham,m,1.0
Richard Griffiths,m,1.0
Richard Harris,m,1.0
Richard Hatem,m,1.0
Richard J. Lewis,m,1.0
Richard Jenkins,m,1.0
Richard Kelly,m,1.0
Richard Kind,m,1.0
Richard Kwietniowski,m,1.0
Richard LaGravenese,m,1.0
Richard Linklater,m,1.0
Richard Loncraine,m,1.0
Richard Lukunku,m,1.0
Richard Maltby Jr.,m,1.0
Richard Matheson,m,1.0
Richard Naing,m,1.0
Richard Nelson,m,1.0
Richard Phillips,m,1.0
Richard Piers Rayner,m,1.0
Richard Price,m,1.0
Richard Pyros,m,1.0
Richard Raymond Harry Herbeck,m,1.0
Richard Roxburgh,m,1.0
Richard Russo,m,1.0
Richard Schenkman,m,1.0
Richard Shepard,m,1.0
Richard Speight Jr.,m,1.0
Richard Stanley,m,1.0
Richard Starzak,m,1.0
Richard Stratton,m,1.0
Richard Wenk,m,1.0
Richard Wilson,m,1.0
Richard Yates,m,1.0
Richelle Mead,f,0.99
Richie Keen,m,0.96
Richie Smyth,m,0.96
Rick Alvarez,m,1.0
Rick Edwards,m,1.0
Rick Elice,m,1.0
Rick Famuyiwa,m,1.0
Rick Jacobson,m,1.0
Rick Jaffa,m,1.0
Rick King,m,1.0
Rick Malambri,m,1.0
Rick Riordan,m,1.0
Rick Springfield,m,1.0
Rick Yune,m,1.0
Rickson Tevez,m,0.99
Ricky Gervais,m,0.99
Rider Strong,m,0.98
Ridley Scott,m,0.9
Rie Miyazawa,f,0.94
Rie Rasmussen,f,0.94
Rihanna,f,0.98
Riisa Naka,f,0.78
Riko Sakaguchi,m,0.84
Riley Keough,m,0.7
Rima Te Wiata,f,0.97
Ringo Lam,m,0.97
Rinko Kikuchi,m,0.57
Rio Kanno,m,0.81
Rip Torn,m,0.94
Riteish Deshmukh,m,1.0
Ritesh Batra,m,1.0
Riz Ahmed,m,0.75
Roald Dahl,m,1.0
Roar Uthaug,m,0.96
Rob Bowman,m,1.0
Rob Brown,m,1.0
Rob Brydon,m,1.0
Rob Burnett,m,1.0
Rob Cohen,m,1.0
Rob Corddry,m,1.0
Rob Epstein,m,1.0
Rob Gibbons,m,1.0
Rob Greenberg,m,1.0
Rob Hayes,m,1.0
Rob Hedden,m,1.0
Rob Letterman,m,1.0
Rob Lieber,m,1.0
Rob Marshall,m,1.0
Rob Maxey,m,1.0
Rob Mayes,m,1.0
Rob McKittrick,m,1.0
Rob Minkoff,m,1.0
Rob Reiner,m,1.0
Rob Schmidt,m,1.0
Rob Schneider,m,1.0
Rob Schrab,m,1.0
Rob Sitch,m,1.0
Rob Sprackling,m,1.0
Rob Thomas,m,1.0
Rob Zombie,m,1.0
Robb Cullen,m,1.0
Robb White,m,1.0
Robbie Amell,m,0.93
Robbie Fairchild,m,0.93
Robert Altman,m,1.0
Robert B. Weide,m,1.0
Robert Ben Garant,m,1.0
Robert C. O'Brien,m,1.0
Robert Capron,m,1.0
Robert Cardone,m,1.0
Robert Carlock,m,1.0
Robert Carlyle,m,1.0
Robert Chomiak,m,1.0
Robert Damon Schneck,m,1.0
Robert De Niro,m,1.0
Robert Downey Jr.,m,1.0
Robert Dunn,m,1.0
Robert Duvall,m,1.0
Robert E. Howard,m,1.0
Robert Eggers,m,1.0
Robert Englund,m,1.0
Robert Festinger,m,1.0
Robert Gordon,m,1.0
Robert Graysmith,m,1.0
Robert Gustafsson,m,1.0
Robert Hamner,m,1.0
Robert Harmon,m,1.0
Robert Harris,m,1.0
Robert Hoffman,m,1.0
Robert Jauregui,m,1.0
Robert King,m,1.0
Robert Knott,m,1.0
Robert Kolker,m,1.0
Robert L. Baird,m,1.0
Robert Louis Stevenson,m,1.0
Robert Ludlum,m,1.0
Robert Luketic,m,1.0
Robert Mark Kamen,m,1.0
Robert Mazur,m,1.0
Robert Munic,m,1.0
Robert Nelson Jacobs,m,1.0
Robert Patrick,m,1.0
Robert Pattinson,m,1.0
Robert Penn Warren,m,1.0
Robert Pulcini,m,1.0
Robert Ramsey,m,1.0
Robert Redford,m,1.0
Robert Riskin,m,1.0
Robert Rodat,m,1.0
Robert Rodriguez,m,1.0
Robert Schenkkan,m,1.0
Robert Schwentke,m,1.0
Robert Shaye,m,1.0
Robert Sheehan,m,1.0
Robert Siegel,m,1.0
Robert Smigel,m,1.0
Robert Souza,m,1.0
Robert Stevenhagen,m,1.0
Robert Stromberg,m,1.0
Robert Wade,m,1.0
Robert Wahlberg,m,1.0
Robert Walker,m,1.0
Robert Zemeckis,m,1.0
Roberto Aguirre-Sacasa,m,1.0
Roberto Benigni,m,1.0
Roberto Moreira,m,1.0
Roberto Orci,m,1.0
Roberto Patino,m,1.0
Roberto Saviano,m,1.0
Roberts Gannaway,m,0.97
Robin Bernheim,m,0.77
Robin Mukherjee,m,0.77
Robin Swicord,m,0.77
Robin Tunney,m,0.77
Robin Williams,m,0.77
Robin Wright,m,0.77
Robyn Davidson,f,0.99
Rochelle Aytes,f,1.0
Rocki DuCharme,m,0.91
Rod Lurie,m,0.99
Roderick Taylor,m,1.0
Roderick Thorp,m,1.0
Rodney El Haddad,m,1.0
Rodney Rothman,m,1.0
Rodo Sayagues,m,0.96
Rodrigo Cortés,m,1.0
Rodrigo De la Serna,m,1.0
Rodrigo García,m,1.0
Rodrigo Santoro,m,1.0
Rodrigo Sopeña,m,1.0
Roger Allam,m,1.0
Roger Allers,m,1.0
Roger Avary,m,1.0
Roger Barclay,m,1.0
Roger Bart,m,1.0
Roger Donaldson,m,1.0
Roger Jackson,m,1.0
Roger Kumble,m,1.0
Roger Michell,m,1.0
Roger Spottiswoode,m,1.0
Roger Towne,m,1.0
Rohit Shetty,m,0.99
Roland Emmerich,m,1.0
Romain Duris,m,0.99
Romain Guillermic,m,0.99
Roman Christou,m,0.99
Roman Coppola,m,0.99
Roman Griffin Davis,m,0.99
Roman Polanski,m,0.99
Romanthony,m,1.0
Romola Garai,f,0.97
Ron Burch,m,0.99
Ron Chernow,m,0.99
Ron Clements,m,0.99
Ron Hansen,m,0.99
Ron Howard,m,0.99
Ron J. Friedman,m,0.99
Ron Jones,m,0.99
Ron L. Brinkerhoff,m,0.99
Ron Mita,m,0.99
Ron Nyswaner,m,0.99
Ron Perlman,m,0.99
Ron Shelton,m,0.99
Ron Underwood,m,0.99
Ronald Bass,m,1.0
Ronald Bronstein,m,1.0
Ronald D. Moore,m,1.0
Ronald Everett Capps,m,1.0
Ronald Harwood,m,1.0
Ronald Shusett,m,1.0
Ronald Zehrfeld,m,1.0
Ronan Bennett,m,1.0
Ronan Collins,m,1.0
Ronit Elkabetz,f,0.77
Ronnie Christensen,m,0.92
Ronnie Del Carmen,m,0.92
Ronnie Sandahl,m,0.92
Ronny Yu,m,0.98
Rooney Mara,m,0.91
Rorke Denver,m,0.98
Rory Cochrane,m,0.82
Rory Culkin,m,0.82
Rory Kinnear,m,0.82
Rory Stewart Kinnear,m,0.82
Rosa Salazar,f,0.99
Rosalie Ham,f,0.99
Rosalind Wiseman,f,1.0
Rosamund Pike,f,1.0
Rosario Dawson,f,0.61
Roscoe Lee Browne,m,1.0
Rose Byrne,f,0.98
Rose Leslie,f,0.98
Rose McGowan,f,0.98
Rose McIver,f,0.98
Roseanne Barr,f,1.0
Rosemary Sutcliff,f,1.0
Rosie Huntington-Whiteley,f,1.0
Rosie Perez,f,1.0
Rosie Traynor,f,1.0
Roslyn Ruff,f,1.0
Ross Bagdasarian,m,0.93
Ross Duffer,m,0.93
Ross Katz,m,0.93
Ross LaManna,m,0.93
Rowan Atkinson,f,0.54
Rowan Joffe,f,0.54
Roxane Mesquida,f,0.99
Roy Andersson,m,0.99
Roy Jacobsen,m,0.99
Roy Moore,m,0.99
Ruben Fleischer,m,1.0
Ruben Östlund,m,1.0
Ruby Barnhill,f,0.98
Rudy Eisenzopf,m,0.98
Rudy Youngblood,m,0.98
Rudyard Kipling,m,1.0
Rufus Sewell,m,0.98
Rumi Hiiragi,f,0.74
Rupert Evans,m,1.0
Rupert Everett,m,1.0
Rupert Friend,m,1.0
Rupert Goold,m,1.0
Rupert Grint,m,1.0
Rupert Holmes,m,1.0
Rupert Sanders,m,1.0
Rupert Wainwright,m,1.0
Rupert Whitaker,m,1.0
Rupert Wyatt,m,1.0
Russell Bobbitt,m,1.0
Russell Brand,m,1.0
Russell Crowe,m,1.0
Russell Gewirtz,m,1.0
Russell Mulcahy,m,1.0
Rusty Firmin,m,0.95
Rutger Hauer,m,1.0
Ruth Marshall,f,1.0
Ruth Negga,f,1.0
Ruth Prawer Jhabvala,f,1.0
Ruth Sheen,f,1.0
Ruth Toma,f,1.0
Ruth Wilson,f,1.0
Ry Russo-Young,m,0.77
Rya Meyers,f,0.93
Ryan Coogler,m,0.99
Ryan Donowho,m,0.99
Ryan Engle,m,0.99
Ryan Fleck,m,0.99
Ryan Gosling,m,0.99
Ryan Guzman,m,0.99
Ryan J. Condal,m,0.99
Ryan Kwanten,m,0.99
Ryan McCluskey,m,0.99
Ryan Murphy,m,0.99
Ryan O Roy,m,0.99
Ryan Phillippe,m,0.99
Ryan Potter,m,0.99
Ryan Reynolds,m,0.99
Ryan Rowe,m,0.99
Ryan Whitney Angel,m,0.99
Ryne Douglas Pearson,m,0.96
Ryo Ishibashi,m,0.97
Ryô Horikawa,m,0.67
Ryûhei Kitamura,m,1.0
Ryûnosuke Kamiki,m,1.0
Régis Roinsard,m,0.99
Rémy Girard,m,0.99
S. Shankar,m,0.69
S.J. Watson,m,0.8
S.S. Kanchi,m,1.0
S.S. Rajamouli,m,1.0
Saara Chaudry,f,0.98
Sabrina Dhawan,f,0.99
Sacha Baron Cohen,m,0.68
Sacha Gervasi,m,0.68
Sadayuki Murai,m,1.0
Saffron Burrows,f,0.97
Sage Correa,m,0.52
Sahr Ngaujah,f,0.57
Said Faraj,m,0.97
Saif Ali Khan,m,0.96
Sajid Ali,m,0.98
Sakichi Sato,m,0.67
Sakura Andô,f,0.94
Sally Field,f,0.99
Sally Hawkins,f,0.99
Sally Phillips,f,0.99
Sally Potter,f,0.99
Salma Hayek,f,0.95
Salman Khan,m,0.98
Salvador Paskowitz,m,0.99
Salvatore Abbruzzese,m,0.99
Sam Bain,m,0.9
Sam Claflin,m,0.9
Sam Dolnick,m,0.9
Sam Esmail,m,0.9
Sam Fell,m,0.9
Sam Hamm,m,0.9
Sam Hargrave,m,0.9
Sam Harper,m,0.9
Sam Huntington,m,0.9
Sam Lake,m,0.9
Sam Levinson,m,0.9
Sam Liu,m,0.9
Sam Mendes,m,0.9
Sam Miller,m,0.9
Sam Neill,m,0.9
Sam Palladio,m,0.9
Sam Raimi,m,0.9
Sam Redford,m,0.9
Sam Riley,m,0.9
Sam Rockwell,m,0.9
Sam Schreiber,m,0.9
Sam Spruell,m,0.9
Sam Taylor-Johnson,m,0.9
Sam Wolfson,m,0.9
Sam Worthington,m,0.9
Samantha McIntyre,f,0.99
Samantha Morton,f,0.99
Samantha Robinson,f,0.99
Samantha Scaffidi,f,0.99
Samara Lee,f,0.96
Samara Weaving,f,0.96
Samuel Anderson,m,0.99
Samuel Bayer,m,0.99
Samuel L. Jackson,m,0.99
Samuel Le Bihan,m,0.99
Samuel Leakey,m,0.99
Samuel Maoz,m,0.99
Sanaa Hamri,f,0.97
Sanaa Lathan,f,0.97
Sandra Bullock,f,0.99
Sandra Escacena,f,0.99
Sandra Hüller,f,0.99
Sandra Nettelbeck,f,0.99
Sandra Oh,f,0.99
Sandra Vo-Anh,f,0.99
Sandro Dori,m,0.99
Sandro Petraglia,m,0.99
Sang-ho Yeon,m,1.0
Sang-kyung Kim,m,0.8
Sanjay Leela Bhansali,m,0.99
Santo Cilauro,m,0.98
Saoirse Ronan,f,0.99
Saori Hayami,f,0.99
Sapphire,f,0.95
Sara Ali Khan,f,0.98
Sara B. Cooper,f,0.98
Sara Foster,f,0.98
Sara Gruen,f,0.98
Sara Lynne Wright,f,0.98
Sara Paxton,f,0.98
Sara Sohn,f,0.98
Sara Sugarman,f,0.98
Sara Takatsuki,f,0.98
Sarah Clarke,f,0.99
Sarah Cornwell,f,0.99
Sarah Drew,f,0.99
Sarah Gadon,f,0.99
Sarah Gavron,f,0.99
Sarah Habel,f,0.99
Sarah Haskins,f,0.99
Sarah Jessica Parker,f,0.99
Sarah Kernochan,f,0.99
Sarah Michelle Gellar,f,0.99
Sarah Polley,f,0.99
Sarah Roemer,f,0.99
Sarah Silverman,f,0.99
Sarah Smith,f,0.99
Sarah Snook,f,0.99
Sarah Waters,f,0.99
Sarah Wayne Callies,f,0.99
Sarala Kariyawasam,f,0.98
Saratchandra Chatterjee,m,0.94
Saroo Brierley,f,0.91
Sasha Grey,f,0.59
Sasha Lane,f,0.59
Sasha Luss,f,0.59
Sasha Roiz,f,0.59
Saskia Rosendahl,f,0.99
Sasson Gabai,m,0.92
Sathish Neenasam,m,0.98
Satoko Okudera,f,0.99
Satoshi Kon,m,1.0
Saul Dibb,m,0.99
Saurabh Shukla,m,1.0
Savion Glover,m,0.95
Sayed Badreya,m,0.98
Scarlett Alice Johnson,f,0.99
Scarlett Johansson,f,0.99
Scoot McNairy,m,0.92
Scot Armstrong,m,1.0
Scott Abbott,m,1.0
Scott Adkins,m,1.0
Scott Adsit,m,1.0
Scott Alexander,m,1.0
Scott B. Smith,m,1.0
Scott Bakula,m,1.0
Scott Beck,m,1.0
Scott Caan,m,1.0
Scott Coffey,m,1.0
Scott Cooper,m,1.0
Scott Derrickson,m,1.0
Scott Eastwood,m,1.0
Scott Frank,m,1.0
Scott Glenn,m,1.0
Scott Glosserman,m,1.0
Scott Heim,m,1.0
Scott Hicks,m,1.0
Scott Kosar,m,1.0
Scott Lobdell,m,1.0
Scott M. Gimple,m,1.0
Scott MacDonald,m,1.0
Scott Mann,m,1.0
Scott Marshall Smith,m,1.0
Scott McGehee,m,1.0
Scott Mechlowicz,m,1.0
Scott Menville,m,1.0
Scott Moore,m,1.0
Scott Mosier,m,1.0
Scott Neustadter,m,1.0
Scott Poiley,m,1.0
Scott Porter,m,1.0
Scott Rosenberg,m,1.0
Scott Rothman,m,1.0
Scott Sanders,m,1.0
Scott Shepherd,m,1.0
Scott Silver,m,1.0
Scott Speedman,m,1.0
Scott Speer,m,1.0
Scott Stewart,m,1.0
Scott Thorson,m,1.0
Scott Walker,m,1.0
Scott Waugh,m,1.0
Scott Windhauser,m,1.0
Scott Wiper,m,1.0
Scott Z. Burns,m,1.0
Scottie Thompson,m,0.91
Scotty Landes,m,0.99
Sean Anders,m,1.0
Sean Astin,m,1.0
Sean Baker,m,1.0
Sean Bean,m,1.0
Sean Biggerstaff,m,1.0
Sean Connery,m,1.0
Sean Durkin,m,1.0
Sean Ellis,m,1.0
Sean Faris,m,1.0
Sean Flynn,m,1.0
Sean Hood,m,1.0
Sean Macaulay,m,1.0
Sean Maguire,m,1.0
Sean McNamara,m,1.0
Sean Moynihan,m,1.0
Sean Panting,m,1.0
Sean Patrick Flanery,m,1.0
Sean Patrick Thomas,m,1.0
Sean Penn,m,1.0
Sean Pertwee,m,1.0
Sean Rogerson,m,1.0
Sean Whitley,m,1.0
Seann William Scott,m,0.92
Sebastian Faulks,m,1.0
Sebastian Gutierrez,m,1.0
Sebastian Junger,m,1.0
Sebastian Koch,m,1.0
Sebastian Schipper,m,1.0
Sebastian Stan,m,1.0
Sebastián Cordero,m,0.99
Sebastián Lelio,m,0.99
Seishi Minakami,m,0.87
Selena Gomez,f,0.99
Selma Blair,f,0.99
Senad Halilbasic,m,0.99
Sennia Nanua,f,0.78
Seo-kyeong Jeong,u,0.0
Seong-san Jeong,u,0.0
Seong-won Ji,m,0.9
Serge Joncour,m,0.99
Serge Lehman,m,0.99
Sergei Bodrov,m,1.0
Sergey Mokritskiy,m,1.0
Sergey Snezhkin,m,1.0
Sergi López,m,0.99
Sergio Bizzio,m,1.0
Sergio Casci,m,1.0
Sergio G. Sánchez,m,1.0
Sergio Pablos,m,1.0
Seth Barrish,m,1.0
Seth Gordon,m,1.0
Seth Grahame-Smith,m,1.0
Seth Green,m,1.0
Seth Grossman,m,1.0
Seth Hoffman,m,1.0
Seth Lochhead,m,1.0
Seth MacFarlane,m,1.0
Seth Rogen,m,1.0
Seth W. Owen,m,1.0
Seung-Yun Lee,m,0.71
Sev Ohanian,f,0.84
Severin Fiala,m,0.97
Shah Rukh Khan,m,0.93
Shahid Kapoor,m,0.98
Shailene Woodley,f,0.98
Shainee Gabel,f,0.82
Shalom Brune-Franklin,m,0.64
Shameik Moore,m,0.73
Shana Dowdeswell,f,0.98
Shana Feste,f,0.98
Shane Acker,m,0.97
Shane Black,m,0.97
Shane Carruth,m,0.97
Shane Harper,m,0.97
Shane Meadows,m,0.97
Shane Salerno,m,0.97
Shane Van Dyke,m,0.97
Shane West,m,0.97
Shanika Warren-Markland,f,0.99
Shannon Eagen,f,0.9
Shannon Elizabeth,f,0.9
Shannon Hale,f,0.9
Shannon Purser,f,0.9
Shannyn Sossamon,f,1.0
Shantel VanSanten,f,0.99
Shari Springer Berman,f,0.98
Shariff Earp,m,0.98
Sharlto Copley,m,1.0
Sharman Macdonald,f,0.51
Sharni Vinson,f,0.93
Sharon Maguire,f,0.99
Shaun Grant,m,0.98
Shaun Thomas,m,0.98
Shauna Cross,f,1.0
Shauna Macdonald,f,1.0
Shawn Ashmore,m,0.94
Shawn Christensen,m,0.94
Shawn Driscoll,m,0.94
Shawn Harwell,m,0.94
Shawn Levy,m,0.94
Shawn Rasmussen,m,0.94
Shawn Schepps,m,0.94
Shawn Wayans,m,0.94
Shawnee Smith,f,0.92
Shay Hatten,m,0.55
Shayne Armstrong,m,0.73
Shea Adams,f,0.53
Sheena Kamal,f,1.0
Sheena Parikh,f,1.0
Sheila Vand,f,1.0
Shekhar Kapur,m,0.98
Sheldon Lettich,m,0.99
Sheree Folkson,f,1.0
Sheri Moon Zombie,f,0.99
Sheridan Jobbins,f,0.69
Sherry Hormann,f,0.99
Sherry White,f,0.99
Sheryl Lee,f,1.0
Shia LaBeouf,f,0.65
Shiloh Fernandez,f,0.6
Shimit Amin,m,0.83
Shin'ichirô Watanabe,m,1.0
Shinho Lee,m,1.0
Shinji Aramaki,m,0.99
Shinji Higuchi,m,0.99
Shinji Mikami,m,0.99
Shinobu Hashimoto,f,0.59
Shira Piven,f,0.99
Shirley MacLaine,f,1.0
Shirow Masamune,m,0.71
Shoichirou Ikemiya,m,1.0
Shola Adewusi,m,0.66
Shona Auerbach,f,0.98
Shonda Rhimes,f,0.99
Shoojit Sircar,m,1.0
Shotaro Suga,m,1.0
Shrabani Basu,f,0.97
Shreyas Jain,m,1.0
Shungiku Uchida,f,1.0
Shuzhen Zhao,f,0.96
Shyaam Karra,m,0.92
Shôgo Furuya,m,0.99
Shûhei Fujisawa,m,1.0
Sian Heder,f,0.92
Sid Haig,m,0.97
Siddharth,m,1.0
Sidharth Malhotra,m,1.0
Sidney Lumet,m,0.79
Sienna Guillory,f,0.99
Sienna Miller,f,0.99
Sierra McCormick,f,0.98
Sigourney Weaver,f,0.99
Sigurður Sigurjónsson,m,1.0
Silvia Colloca,f,1.0
Simon Armstrong,m,0.99
Simon Baker,m,0.99
Simon Barrett,m,0.99
Simon Beaufoy,m,0.99
Simon Bird,m,0.99
Simon Blackwell,m,0.99
Simon Carmody,m,0.99
Simon Curtis,m,0.99
Simon Farnaby,m,0.99
Simon Garrity,m,0.99
Simon Hauschild,m,0.99
Simon Hunter,m,0.99
Simon J. Smith,m,0.99
Simon Kelton,m,0.99
Simon Kinberg,m,0.99
Simon Merrells,m,0.99
Simon Moore,m,0.99
Simon Pegg,m,0.99
Simon Quarterman,m,0.99
Simon Verhoeven,m,0.99
Simon Wells,m,0.99
Simon West,m,0.99
Simon Yam,m,0.99
Siobhan Reilly,f,1.0
Sion Sono,m,0.82
Sissy Spacek,f,0.98
Sixtine Murat,f,0.98
Skandar Keynes,m,0.96
Skip Hollandsworth,m,0.99
Skip Woods,m,0.99
Skylar Astin,f,0.65
Slavomir Rawicz,m,0.99
Sofia Alvarez,f,0.99
Sofia Black-D'Elia,f,0.99
Sofia Boutella,f,0.99
Sofia Buenaventura,f,0.99
Sofia Coppola,f,0.99
Sofía Vergara,f,0.99
Soledad Villamil,f,0.99
Soleil McGhee,f,0.76
Solomon Northup,m,0.98
Soma Chhaya,f,0.88
Sonakshi Sinha,f,0.99
Sonny Mallhi,m,0.92
Sonya Davison,f,0.99
Soo-jung Lim,f,0.95
Sophia Lillis,f,0.99
Sophia Myles,f,0.99
Sophie Nélisse,f,0.99
Soraya Omar-Scego,f,0.99
Spencer Reinhard,m,0.96
Spencer Susser,m,0.96
Spike Feresten,m,0.97
Spike Jonze,m,0.97
Spike Lee,m,0.97
Srdjan Dragojevic,m,0.99
Sridevi,f,0.99
Srinidhi Shetty,f,0.96
Sriram Raghavan,m,1.0
Sruthi Hariharan,f,0.99
Stacey LaBerge,f,0.96
Stacey Menear,f,0.96
Stacy Keach,f,0.93
Stacy Peralta,f,0.93
Stacy Title,f,0.93
Stan Lee,m,0.98
Stanislaw Lem,m,0.99
Stanley Shapiro,m,0.99
Stanley Tucci,m,0.99
Stefan Zweig,m,0.99
Stefanie Scott,f,0.99
Stefanie Zweig,f,0.99
