full_name,gender,certainty
Frank Coraci,m,1.0
Gabriel Bateman,m,0.99
Gaston Leroux,m,0.99
"Ethan Coen, Joel Coen",m,0.99
Jason Keller,m,1.0
Jesús Olmo,m,0.98
Jennifer Westfeldt,f,1.0
The Vicious Brothers,m,0.86
Ernest Riera,m,0.99
Joe Johnson,m,0.99
Yasiin Bey,m,0.91
Vanessa Taylor,f,0.99
Dermot Mulroney,m,1.0
Ericson Core,m,0.99
Emily Carmichael,f,1.0
Jamie Moss,m,0.66
Charlie Tahan,m,0.85
Samuel Le Bihan,m,0.99
Sruthi Hariharan,f,0.99
Barbara Muschietti,f,1.0
Eddie Baroo,m,0.98
Scott Glenn,m,1.0
Evan Spiliotopoulos,m,0.98
Mackenzie Davis,f,0.83
Shauna Macdonald,f,1.0
Michael Ferris,m,1.0
Marion Bessay,f,0.97
Rorke Denver,m,0.98
Sahr Ngaujah,f,0.57
Lucy,f,0.99
Ari Sandel,m,0.65
Ed Harris,m,0.99
Simon Merrells,m,0.99
Alex Huff,m,0.95
Rodrigo Santoro,m,1.0
George V. Higgins,m,0.99
Kap-su Kim,u,0.0
Yuet-Jan Hui,u,0.0
Chris Carter,m,0.91
Shaun Thomas,m,0.98
Nick Murphy,m,0.99
Dylan McDermott,m,0.99
Elizabeth Allen Rosenbaum,f,1.0
Zoya Akhtar,f,0.96
Jean Heywood,f,0.62
Kenny Wormald,m,0.97
Hal B. Klein,m,0.96
Priyadarshan,m,0.97
Benedek Fliegauf,m,0.92
David Birke,m,1.0
Joonas Suotamo,m,1.0
Eric Deulen,m,1.0
Rebecca Romijn,f,1.0
Elizabeth Berger,f,1.0
Matthew Stone,m,1.0
Jocelyn Moorhouse,f,0.94
Marcia Gay Harden,f,1.0
Géraldine Pailhas,f,0.99
Marc Wootton,m,1.0
Wendy Vanden Heuvel,f,0.99
Aubrey Plaza,m,0.58
Bo Welch,m,0.77
Gemma Jones,f,1.0
Amy Ryan,f,0.99
Jeff Daniels,m,1.0
Dianne Houston,f,1.0
Lee Child,m,0.75
Shoichirou Ikemiya,m,1.0
Bimbo Hart,m,0.77
Roger Jackson,m,1.0
Steven Brill,m,1.0
Haruko Fukushima,f,0.98
Kelly Hu,f,0.91
Ranbir Kapoor,m,0.97
Enda Walsh,f,0.63
Yalitza Aparicio,f,0.99
Wallace Wolodarsky,m,0.99
Joshua Sternin,m,1.0
Dustin Lee Abraham,m,1.0
"Eric Bress, J. Mackye Gruber",m,1.0
Mami Koyama,f,0.71
D.V. DeVincentis,m,0.67
Rory Stewart Kinnear,m,0.82
Irvine Welsh,m,0.88
"Roger Allers, Jill Culton",m,1.0
Teri Andrez,f,0.99
Shonda Rhimes,f,0.99
José Saramago,m,0.98
Ben Wheatley,m,0.98
Jarrad Paul,m,1.0
Robert Downey Jr.,m,1.0
Koushun Takami,u,0.0
Anton Lesser,m,0.99
Richard Kelly,m,1.0
Anna Muylaert,f,0.99
Soma Chhaya,f,0.88
Grant Nieporte,m,1.0
Liz Friedlander,f,1.0
Maiara Walsh,f,1.0
Joel Gallen,m,0.99
"Charles Guard, Thomas Guard",m,1.0
Judah Lewis,m,0.93
Scott Kosar,m,1.0
"Alessandro Carloni, Jennifer Yuh Nelson",m,1.0
Gina Carano,f,0.99
Robert Ludlum,m,1.0
Nelson Greaves,m,0.99
Barbara Muschietti,f,1.0
Tom DeSanto,m,0.99
Travis Beacham,m,1.0
Stéphane Cabel,m,0.99
Bora Dagtekin,m,0.89
Jess Weixler,m,0.59
Jean-Baptiste Tabourin,m,1.0
Alan Van Sprang,m,1.0
Liam Neeson,m,0.99
Jeremy Leven,m,1.0
Daniel Hansen,m,0.99
Edgar Ramírez,m,1.0
Ambyr Childers,f,0.99
Aaron Taylor-Johnson,m,1.0
Lorne Cameron,m,0.92
Katie Parker,f,1.0
John Scott Shepherd,m,1.0
Robert Harris,m,1.0
George Miller,m,0.99
Cliff Saunders,m,1.0
Arnold Oceng,m,0.99
Shane West,m,0.97
Lars Eidinger,m,1.0
Alia Shawkat,f,0.96
Charlie Plummer,m,0.85
Masatoshi Nagase,m,1.0
"Jean-Pierre Dardenne, Luc Dardenne",m,1.0
Lee Eisenberg,m,0.75
Ashley Bratcher,f,0.95
Meher Vij,m,0.88
Ernie Barbarash,m,0.88
Ken Daurio,m,0.99
Anne-Marie Duff,f,1.0
Eric Guggenheim,m,1.0
Nancy M. Pimental,f,1.0
Kirsten Dunst,f,0.99
Megan Cavanagh,f,1.0
Aksel Hennie,m,0.96
Steven Shainberg,m,1.0
Lluís Homar,m,1.0
Arron Shiver,m,0.99
Sebastian Koch,m,1.0
Bob DeRosa,m,0.99
Ronald Bass,m,1.0
John Maclean,m,1.0
Nancy Oliver,f,1.0
Barbara Alberti,f,1.0
Damon Wayans,m,1.0
Zooey Deschanel,f,0.95
Susan Minot,f,1.0
Brian Bolland,m,1.0
Gillian Jacobs,f,0.99
Theodore Melfi,m,0.99
Barry Cassin,m,0.99
Mette Towley,f,1.0
John Cleese,m,1.0
Floria Sigismondi,f,0.96
Wesley Snipes,m,1.0
Gareth Evans,m,1.0
Tom Green,m,0.99
Brenton Thwaites,m,1.0
Paul Thomas Anderson,m,1.0
Josh Friedman,m,1.0
Angela Goethals,f,1.0
George A. Romero,m,0.99
John Madden,m,1.0
Jules Verne,m,0.87
Billy Ray,m,0.98
Terence Rattigan,m,1.0
Jessie Nelson,f,0.79
Madeline Brewer,f,1.0
Peter O'Toole,m,1.0
Chan Kien,m,0.61
Anne Fontaine,f,0.99
Timo Vuorensola,m,0.99
James Badge Dale,m,1.0
Josh Campbell,m,1.0
Hans Canosa,m,0.99
Essie Davis,f,0.93
Claude Chabrol,m,0.93
Liam Aiken,m,0.99
Mika Boorem,m,0.69
Catherine Keener,f,1.0
Leila Basen,f,0.99
Alessio Boni,m,0.99
Sanaa Hamri,f,0.97
Glenn Erland Tosterud,m,1.0
Helen Fielding,f,1.0
Louis Nowra,m,0.99
Andy Lau,m,0.96
Paddy Considine,m,0.95
Rosa Salazar,f,0.99
Toshirô Ishidô,m,0.98
Claire Cook,f,1.0
Maneesh Sharma,m,1.0
Christine Leunens,f,1.0
Ronan Bennett,m,1.0
Niels Mueller,m,1.0
Rick Edwards,m,1.0
Robert King,m,1.0
Cosmina Stratan,f,0.98
Paul Schrader,m,1.0
Ash Brannon,m,0.7
Michael Sheen,m,1.0
Jerry Eeten,m,0.99
Adam Trese,m,0.98
Toby Emmerich,m,0.91
Maria Laird,f,0.99
Mark Herman,m,1.0
Miranda July,f,0.98
Chris Messina,m,0.91
Sarah Drew,f,0.99
Kenneth Welsh,m,1.0
Ben Wilkinson,m,0.98
Jim Meenaghan,m,1.0
Abraham Attah,m,0.99
Maika Monroe,f,0.97
Khaled Hosseini,m,0.98
Sally Hawkins,f,0.99
Antoine Fuqua,m,0.99
Kristen Connolly,f,0.99
Claire Denis,f,1.0
Erin Simms,f,0.99
Julia Goldani Telles,f,0.99
Nikola Kojo,m,0.58
Ben Radcliffe,m,0.98
Kenneth Lonergan,m,1.0
Bozhao Wang,m,0.89
Tom Edge,m,0.99
Glenn Berger,m,1.0
Sasha Luss,f,0.59
David Lowery,m,1.0
Jack McElhone,m,0.99
Dominic Purcell,m,0.99
Mo Ogrodnik,m,0.85
Geoff Moore,m,1.0
Christian Stolte,m,0.99
Henry Golding,m,0.99
Lisa Adam,f,1.0
Eilidh Rankin,f,1.0
Michel Côté,m,0.94
Suzanne Clément,f,1.0
Tony Azzolino,m,0.99
Matt Servitto,m,1.0
Cedric Nicolas-Troyan,m,0.99
"Fruit Chan, Takashi Miike",f,0.51
Andrea Portes,f,0.69
Taron Egerton,m,0.94
Jennifer Jason Leigh,f,1.0
Ernst Umhauer,m,1.0
Bruna González,f,1.0
Peter Spierig,m,1.0
Tadanobu Asano,m,1.0
Price Carson,m,0.95
Ludivine Sagnier,f,0.98
Aimee McKay,f,1.0
Howard Himelstein,m,1.0
Burk Sharpless,m,0.96
Paul T. Murray,m,1.0
Jessy Terrero,f,0.75
Jeff Bridges,m,1.0
Stel Pavlou,f,0.69
Chris Kattan,m,0.91
Harry Elfont,m,0.99
Rick Riordan,m,1.0
John Kåre Raake,m,1.0
Milla Jovovich,f,0.96
Fabio Audi,m,1.0
Madeleine Worrall,f,0.99
Giuseppe Sulfaro,m,0.99
Frank Miller,m,1.0
Margarita Hall,f,0.99
Dwight H. Little,m,1.0
Guljit Bindra,m,0.75
Solomon Northup,m,0.98
George Nolfi,m,0.99
Gary Chapman,m,1.0
Pierce Gardner,m,0.99
Ric Roman Waugh,m,0.99
Amr Waked,m,0.98
Martin Hancock,m,0.99
Dorota Kobiela,f,0.99
Pedro Peirano,m,0.99
Collin McMahon,m,0.99
Nikolaj Frobenius,m,1.0
Haley Lu Richardson,f,1.0
Gerard McMurray,m,0.99
Geoff Rodkey,m,1.0
Duncan Jones,m,1.0
Masami Nagasawa,f,0.57
Da-wit Lee,u,0.0
Bero Beyer,f,0.69
Peter Steinfeld,m,1.0
Jason Zada,m,1.0
Garret Dillahunt,m,1.0
Jarrad Paul,m,1.0
Bella Thorne,f,0.97
Abby Kohn,f,0.98
Shauna Cross,f,1.0
Irvine Welsh,m,0.88
Emmy Rossum,f,0.84
Bibi Naceri,f,0.79
Lubna Azabal,f,0.99
Sean Flynn,m,1.0
Brandon T. Jackson,m,1.0
Jayson Rothwell,m,0.99
Martin Booth,m,0.99
Shane Black,m,0.97
David Twohy,m,1.0
Guillermo del Toro,m,1.0
Angela Bassett,f,1.0
Sidharth Malhotra,m,1.0
Patrick O'Neill,m,1.0
Samuel Leakey,m,0.99
Patrick Bruel,m,1.0
Charles Brandt,m,1.0
Damien Leone,m,1.0
Bill Condon,m,1.0
Dick Clement,m,0.99
Yeong-ae Lee,f,1.0
Leehom Wang,m,0.66
Jonathan Hensleigh,m,1.0
Patricia Rozema,f,1.0
Vidya Malvade,f,0.97
Gary Young,m,1.0
Michael Rasmussen,m,1.0
Lambert Wilson,m,0.96
Tom Hiddleston,m,0.99
Philip Koch,m,1.0
John Woo,m,1.0
Eric Carte,m,1.0
Simon Farnaby,m,0.99
Portia de Rossi,f,0.99
"S.S. Rajamouli, J.V.V. Sathyanarayana",m,1.0
Antony Acker,m,0.99
Rebecca Da Costa,f,1.0
Jim Taylor,m,1.0
Jeffrey Bushell,m,1.0
Bob DeRosa,m,0.99
Gia Coppola,f,0.82
Melissa Leo,f,1.0
Alicia Silverstone,f,0.99
Yoshitoki Oima,m,1.0
Emi Mochizuki,f,0.82
Kieran Mulroney,m,0.99
Raja Gosnell,m,0.8
Evelyne de la Chenelière,f,0.99
Ari Aster,m,0.65
Michael Ferris,m,1.0
The Retrosettes,m,0.86
Noel Clarke,m,0.93
Liz Hannah,f,1.0
Felicity Huffman,f,0.99
Patricia Highsmith,f,1.0
Belén Fabra,f,0.99
Amy Heckerling,f,0.99
Sam Palladio,m,0.9
"William Heins, Strathford Hamilton",m,1.0
Alfonso Gomez-Rejon,m,0.99
Ari Sandel,m,0.65
Steve Bing,m,1.0
Piper Perabo,f,0.92
Kôji Suzuki,m,0.99
Brendan Gleeson,m,1.0
"Paul Tibbitt, Mike Mitchell",m,1.0
Bruce Robinson,m,1.0
Penélope Cruz,f,0.98
Peter Capaldi,m,1.0
Marc Guggenheim,m,1.0
Brian Duffield,m,1.0
Noah Baumbach,m,0.97
Dr. Seuss,u,0.0
Joanne Harris,f,1.0
Scott Neustadter,m,1.0
Micah Fitzerman-Blue,m,0.84
Anand Tucker,m,1.0
Jerry Siegel,m,0.99
Ira Glass,f,0.83
Lane Hughes,m,0.63
Pål Sverre Hagen,m,1.0
Holly Gent,f,0.99
Rob McKittrick,m,1.0
Tushar Hiranandani,m,1.0
Petchtai Wongkamlao,u,0.0
Edward Asner,m,1.0
Method Man,m,0.97
"James Simone, Hiromasa Yonebayashi",m,1.0
Rodo Sayagues,m,0.96
Tony Kaye,m,0.99
Takashi Hasegawa,m,1.0
Cortney Palm,f,0.88
Dylan Schombing,m,0.99
Rutger Hauer,m,1.0
Common,m,0.93
Haley Bennett,f,1.0
Laura Terruso,f,0.99
Florence Pugh,f,0.99
Jack Paglen,m,0.99
Nien-Jen Wu,u,0.0
Paul Greengrass,m,1.0
Mungo McKay,m,0.94
Lukas Heller,m,0.99
Ronnie Christensen,m,0.92
Coralie Fargeat,f,0.99
David James Kelly,m,1.0
Sam Spruell,m,0.9
Riisa Naka,f,0.78
Suzanne Clément,f,1.0
Seong-won Ji,m,0.9
Grant Heslov,m,1.0
Won-jun Ha,m,1.0
Redman,m,0.98
S.S. Kanchi,m,1.0
Ruth Marshall,f,1.0
Patrick Huard,m,1.0
Akiva Schaffer,m,0.93
Adam Beach,m,0.98
Thomas Dekker,m,1.0
Aki Asakura,m,0.71
Katie Featherston,f,1.0
Karen Barna,f,0.99
David Wain,m,1.0
Sergey Snezhkin,m,1.0
James Marsh,m,1.0
Lucy Hale,f,0.99
Sara Takatsuki,f,0.98
William J. Locke,m,1.0
Andrew Bovell,m,1.0
Ben Coccio,m,0.98
Megan Holley,f,1.0
Vasiliy Grossman,m,1.0
Kelly Adams,f,0.91
"Andrew Adamson, Kelly Asbury",m,1.0
Gene Hackman,m,0.82
Alfred Gough,m,0.99
Glenn McQuaid,m,1.0
Drew Goddard,m,0.96
Vicky Jewson,f,0.9
Cuca Canals,f,0.92
Kangana Ranaut,f,0.76
Dwayne Johnson,m,1.0
Anne Fletcher,f,0.99
Zack Stentz,m,0.99
Hilary Duff,f,0.85
Meher Vij,m,0.88
Agnieszka Wojtowicz-Vosloo,f,0.99
Larry David,m,1.0
Dean Devlin,m,0.99
Haaz Sleiman,m,0.66
Carrie-Anne Moss,f,1.0
Mu-yeong Lee,u,0.0
Ajay Monga,m,0.99
Katie Wech,f,1.0
"Chris Buck, Jennifer Lee",m,0.91
Samuel Maoz,m,0.99
Roman Christou,m,0.99
Emilio Estevez,m,0.99
Kwang-young Choi,m,1.0
Cory Finley,m,0.86
Jules Asner,m,0.87
Ashley C. Williams,f,0.95
Jessie Nelson,f,0.79
Benedict Fitzgerald,m,0.98
Vin Diesel,m,0.95
Michael Papajohn,m,1.0
Sun Zhi Hua-Hilton,f,0.51
Stephen J. Rivele,m,1.0
Sigourney Weaver,f,0.99
Jon Bokenkamp,m,0.99
Reem Abdullah,f,0.97
Julie Benz,f,0.99
Conner Chapman,m,0.99
Ulrich Thomsen,m,0.99
Linda Woolverton,f,0.99
"Phil Lord, Christopher Miller",m,0.99
Murat Cemcir,m,0.98
Alysson Paradis,f,0.81
Michael Finch,m,1.0
Bart Layton,m,1.0
Kevin Bacon,m,1.0
Fionn Whitehead,m,0.93
Will Reiser,m,0.99
Hoyt Yeatman,m,0.99
Akira Kurosawa,m,0.73
Jean-Francois Lachapelle,m,0.99
Demi Moore,f,0.94
Robert Carlock,m,1.0
Laura Solon,f,0.99
Ryan Donowho,m,0.99
Jordan Belfort,m,0.9
Chao Deng,m,0.83
Rob Gibbons,m,1.0
Tim Firth,m,1.0
Kate Lock,f,0.99
Shane Carruth,m,0.97
"Eric Darnell, Simon J. Smith",m,1.0
Ernest Shepard,m,0.99
Creighton Vero,m,0.99
Keeley Hawes,f,0.99
Don Winslow,m,0.99
Matt Shakman,m,1.0
Dexter Fletcher,m,0.99
Cameron Bright,m,0.94
Leonard Hartman,m,0.99
Gary Winick,m,1.0
Min-Woo Hyung,m,1.0
Regina King,f,0.99
Kristen Wiig,f,0.99
Dito Montiel,m,0.93
Iain Glen,m,1.0
Colin Farrell,m,1.0
Burk Sharpless,m,0.96
Michael Cera,m,1.0
Edward Yang,m,1.0
John Gallagher Jr.,m,1.0
Scott Hicks,m,1.0
Josh Goldsmith,m,1.0
Dean Parisot,m,0.99
Adi Hasak,m,0.72
Julianna Margulies,f,1.0
Rebecca Bloom,f,1.0
Matthew Stone,m,1.0
Harry Enfield,m,0.99
Mark Helprin,m,1.0
Luis Prieto,m,1.0
Jay Cocks,m,0.97
James Gunn,m,1.0
Eric Kripke,m,1.0
Adam Trese,m,0.98
Sam Hargrave,m,0.9
"Andrew Stanton, Lee Unkrich",m,1.0
Barbara Muschietti,f,1.0
Kimberly Peirce,f,1.0
Kim Coates,f,0.75
Kasper Barfoed,m,0.99
George V. Higgins,m,0.99
Brian Helgeland,m,1.0
David Nerlich,m,1.0
Clark Gregg,m,0.99
Benjamin Helstad,m,1.0
Jean Reno,f,0.62
Deborah Kaplan,f,1.0
Jessica Paré,f,1.0
Hans Bauer,m,0.99
Kristen Ledlow,f,0.99
Martin Campbell,m,0.99
William Mastrosimone,m,1.0
Aubrey Plaza,m,0.58
Kay Cannon,f,0.64
Garrett Hedlund,m,1.0
Joon Lee,m,0.87
Adam Beach,m,0.98
Bruna González,f,1.0
William Broyles Jr.,m,1.0
Cary Elwes,m,0.55
Jude Law,m,0.82
Suhail Nayyar,m,0.96
Alain-Michel Blanc,m,0.98
Anupam Kher,m,0.99
Deborah Moggach,f,1.0
Boots Riley,m,0.61
Mark Hanlon,m,1.0
Michael Arndt,m,1.0
Henrik Ruben Genz,m,1.0
Alan Van Sprang,m,1.0
Haruki Murakami,m,0.95
Germán Servidio,m,1.0
Álex de la Iglesia,m,0.97
Craig Shilowich,m,1.0
Todd Phillips,m,1.0
Damien Leone,m,1.0
Michelle Yeoh,f,1.0
Mark Amin,m,1.0
André Øvredal,m,0.99
Daniel Doheny,m,0.99
Lawrence D. Cohen,m,0.99
Jim Cummings,m,1.0
Terence Davies,m,1.0
Thea Sharrock,f,0.99
Peter Stebbings,m,1.0
Patrick Cirillo,m,1.0
John Scott Shepherd,m,1.0
Rebel Wilson,m,0.79
Ben Ripley,m,0.98
Barry Levinson,m,0.99
Mårten Knutsson,m,1.0
Marcos Efron,m,1.0
Chloe Coleman,f,0.99
Jennifer Derwingson,f,1.0
Leo Tolstoy,m,0.96
Elyas M'Barek,m,0.97
Kristen Ledlow,f,0.99
Léa Seydoux,f,0.99
Kassie Wesley DePaiva,f,0.98
Mark Hanlon,m,1.0
Alex Epstein,m,0.95
Carol Heikkinen,f,0.99
"Béla Tarr, Ágnes Hranitzky",m,0.95
Monica Calhoun,f,1.0
Ben Roberts,m,0.98
Michael Cera,m,1.0
Raj Kumar Gupta,m,0.97
Roger Barclay,m,1.0
Bernardo Bertolucci,m,1.0
Steven S. DeKnight,m,1.0
Dharmendra Suresh Desai,m,0.97
Laeta Kalogridis,f,0.88
Makoto Kamiya,m,0.97
David Benioff,m,1.0
John Hensley,m,1.0
George Nolfi,m,0.99
Sandro Dori,m,0.99
John Phillips,m,1.0
Jean-Pierre Améris,m,1.0
Robbie Fairchild,m,0.93
Joan Chen,f,0.83
Sean Ellis,m,1.0
Anne Fontaine,f,0.99
Francesc Albiol,m,0.98
Alan Schoolcraft,m,1.0
Virginie Despentes,f,0.99
Nimród Antal,m,1.0
Christian Petzold,m,0.99
Simon Quarterman,m,0.99
John Carlin,m,1.0
John Thomson,m,1.0
Eddie Baroo,m,0.98
Patrick Tatopoulos,m,1.0
José Padilha,m,0.98
Rob Burnett,m,1.0
Shana Feste,f,0.98
Rima Te Wiata,f,0.97
Jay Mohr,m,0.97
Stuart Gordon,m,1.0
Zach Galifianakis,m,1.0
Matthew Walker,m,1.0
Gia Coppola,f,0.82
Oliver Hirschbiegel,m,0.99
Pascale Ferran,f,0.99
Scott Z. Burns,m,1.0
Takako Matsu,f,0.99
Matt Holloway,m,1.0
Brian Bloom,m,1.0
Don Rhymer,m,0.99
Gerald McMorrow,m,1.0
Hayao Miyazaki,m,0.76
Maksim Budarin,m,0.99
Jason Bateman,m,1.0
Yann Samuell,m,0.99
Oscar Pearce,m,0.99
Martin Gero,m,0.99
Yuri Chinen,m,0.61
Tyler Posey,m,0.99
Levi Miller,m,0.97
Paul Brannigan,m,1.0
Alberto Ammann,m,1.0
Stanley Shapiro,m,0.99
Adam McKay,m,0.98
Andrew Niccol,m,1.0
Edward Neumeier,m,1.0
Hanif Kureishi,m,0.97
Diane Gaidry,f,1.0
Sahr Ngaujah,f,0.57
Marco Tullio Giordana,m,1.0
Andy Weiss,m,0.96
Tanveer K. Atwal,m,0.96
Lin-Manuel Miranda,u,0.0
S. Shankar,m,0.69
Mick Jackson,m,0.99
Kristen Stewart,f,0.99
Kelly Preston,f,0.91
Kazuo Ishiguro,m,1.0
Nick Sullivan,m,0.99
Lawrence Guterman,m,0.99
Frank B. Gilbreth Jr.,m,1.0
Michel Côté,m,0.94
Anna Biller,f,0.99
Haruhiko Katô,m,0.99
Sasha Grey,f,0.59
Josh Friedman,m,1.0
Jerry Siegel,m,0.99
David Schlachtenhaufen,m,1.0
Chris Fuhrman,m,0.91
Michael Nyqvist,m,1.0
John Mister,m,1.0
"Greg Tiernan, Conrad Vernon",m,1.0
Will Beall,m,0.99
Paul Bernbaum,m,1.0
Rick Famuyiwa,m,1.0
Micah Fitzerman-Blue,m,0.84
Timo Vuorensola,m,0.99
Mason Alban,m,0.99
John Sanford,m,1.0
Barbara Sukowa,f,1.0
Max Charles,m,0.99
"Jason Friedberg, Aaron Seltzer",m,1.0
Gurinder Chadha,m,0.95
Richard Roxburgh,m,1.0
Simon Blackwell,m,0.99
Teresa Palmer,f,1.0
Larry Cohen,m,1.0
Danielle Macdonald,f,1.0
Craig Van Hook,m,1.0
Liam Lynch,m,0.99
Ben Epstein,m,0.98
Alfred Gough,m,0.99
Nele Trebs,f,0.93
Mickey Rourke,m,0.77
Roar Uthaug,m,0.96
Deborah Moggach,f,1.0
Anne-Marie Duff,f,1.0
Mike Newell,m,1.0
Jorge Diaz,m,1.0
Torsten Wenzel,m,1.0
Tom Flynn,m,0.99
Ji-Hyun Jun,f,0.85
Makoto Kamiya,m,0.97
Malcolm David Kelley,m,1.0
Guillaume Canet,m,1.0
David Lee Smith,m,1.0
Brendan Fraser,m,1.0
Robert Englund,m,1.0
Paul Weiland,m,1.0
Sheldon Lettich,m,0.99
Craig Gellis,m,1.0
J.G. Ballard,m,1.0
Brian Nelson,m,1.0
Noah Harpster,m,0.97
Jackie Chan,f,0.87
Ian Holm,m,1.0
John Hughes,m,1.0
Charlie Hunnam,m,0.85
Robert Penn Warren,m,1.0
Lauren German,f,0.99
Kan Shimozawa,m,0.81
"Nicholas Stoller, Doug Sweetland",m,1.0
Irvine Welsh,m,0.88
James Gray,m,1.0
Jean-Marc Vallée,m,1.0
Benicio Del Toro,m,0.99
Christopher Plummer,m,1.0
Sanjay Leela Bhansali,m,0.99
Daniel Nettheim,m,0.99
David Lynch,m,1.0
Zorion Eguileor,m,0.99
Ryan Engle,m,0.99
Danny Trejo,m,0.96
Gwyn Lurie,m,0.54
Hilary Swank,f,0.85
Amanda Schull,f,1.0
Andrew Traucki,m,1.0
Kathryn Stockett,f,1.0
Sun-kyun Lee,u,0.0
Demi Moore,f,0.94
Ben Livingston,m,0.98
Goran Visnjic,m,1.0
Jay Chou,m,0.97
Robert Shaye,m,1.0
Shreyas Jain,m,1.0
Rajkummar Rao,m,1.0
Yôjirô Takita,m,0.99
Jan Sardi,m,0.89
Dominic Cooper,m,0.99
Kenny Wormald,m,0.97
Vinnie Jones,m,0.77
Arsher Ali,m,0.73
April Blair,f,0.99
Sigurður Sigurjónsson,m,1.0
Chyler Leigh,m,0.56
Mark Andrus,m,1.0
George Gallo,m,0.99
O'Shea Jackson Jr.,m,0.79
Nelsan Ellis,m,0.86
Colin Hanks,m,1.0
Joey King,m,0.8
Erica Li,f,1.0
Rob Cohen,m,1.0
Eva Bourne,f,0.99
Søren Malling,m,1.0
Paul Giamatti,m,1.0
Jean Reno,f,0.62
Philippe Claudel,m,1.0
Rich Wilkes,m,0.99
Sue Smith,f,1.0
Dana DeVestern,f,0.94
Erich Hoeber,m,0.99
Brian Burns,m,1.0
Peter Baynham,m,1.0
Sebastian Junger,m,1.0
Saif Ali Khan,m,0.96
Seo-kyeong Jeong,u,0.0
"Henry Joost, Ariel Schulman",m,0.99
Idina Menzel,f,0.99
Lew Wallace,m,0.75
Eric Warren Singer,m,1.0
Samantha McIntyre,f,0.99
Nikolaj Coster-Waldau,m,1.0
Eileen Chang,f,1.0
Jonathan Demme,m,1.0
Gail Mancuso,f,0.98
Tom Ford,m,0.99
Daniel Hansen,m,0.99
Kenya Barris,f,0.9
JoeyStarr,m,1.0
Rajkummar Rao,m,1.0
Luc Besson,m,0.99
Yalitza Aparicio,f,0.99
Aimee King,f,1.0
Jay Cocks,m,0.97
Emily Carmichael,f,1.0
David Lee Smith,m,1.0
Michael Dudok de Wit,m,1.0
Scott Speedman,m,1.0
Nurgül Yesilçay,f,0.98
Matthew Perry,m,1.0
I. Gusti Ayu Puspawati,m,0.7
Edward Neumeier,m,1.0
Roar Uthaug,m,0.96
Jessica De Gouw,f,1.0
Adewale Akinnuoye-Agbaje,m,0.94
Anne-Marie Duff,f,1.0
Dave Barry,m,1.0
John Aglialoro,m,1.0
Paul Tamasy,m,1.0
Yann Martel,m,0.99
Deon Taylor,m,0.91
Allison Janney,f,0.99
Dan Fogelman,m,0.99
Hugh Grant,m,1.0
Danila Kozlovsky,f,0.74
Joe Ksander,m,0.99
Yogesh Chandekar,m,1.0
David Kerr,m,1.0
S. Shankar,m,0.69
Tom Brady,m,0.99
Carey Van Dyke,f,0.54
Mark Aisbett,m,1.0
Emmanuel Benbihy,m,0.99
Elisabeth Harnois,f,1.0
Scott Bakula,m,1.0
René Goscinny,m,0.98
Francis Lawrence,m,0.88
Cathy Yuspa,f,1.0
Alison Woods,f,0.98
"Joel Coen, Ethan Coen",m,0.99
Matthew-Lee Erlbach,u,0.0
Nancy Oliver,f,1.0
Javier Gullón,m,1.0
Marcos Efron,m,1.0
Irina Björklund,f,0.99
Stella Meghie,f,0.99
John Curran,m,1.0
Katie Featherston,f,1.0
Greyson Chadwick,m,0.99
Charlotte Brontë,f,0.99
Matt Lieberman,m,1.0
Dyan Sheldon,f,0.74
Andrea Portes,f,0.69
Joe Lynch,m,0.99
E. Max Frye,m,0.65
Mark Protosevich,m,1.0
Bruce McDonald,m,1.0
Jantje Friese,f,0.52
Kumiko Asô,f,0.99
Juno Temple,m,0.64
Tom DeSanto,m,0.99
"Olivier Assayas, Frédéric Auburtin",m,0.99
Dale Dickey,m,0.93
Alejo Sauras,m,0.99
Juliette Towhidi,f,0.99
"Eric Darnell, Tom McGrath",m,1.0
Geoffrey Fletcher,m,1.0
Elmore Leonard,m,0.97
Rick Famuyiwa,m,1.0
John Fawcett,m,1.0
Peter Mullan,m,1.0
Theo James,m,0.97
"Shari Springer Berman, Robert Pulcini",f,0.98
Stephen Gaghan,m,1.0
R. Balki,m,0.77
Jimmy Hayward,m,0.99
Guillermo Amoedo,m,1.0
John Glenn,m,1.0
Jim Wheat,m,1.0
Mark Hapka,m,1.0
John Cleese,m,1.0
Niels Arestrup,m,1.0
Trenton Rogers,m,1.0
Giovanni Boccaccio,m,0.99
Renée Elise Goldsberry,f,0.99
John Travolta,m,1.0
Marylouise Burke,f,1.0
Andreas Wilson,m,1.0
Roger Towne,m,1.0
Diane Gaidry,f,1.0
Anton Corbijn,m,0.99
Robert Wade,m,1.0
Dan Stevens,m,0.99
Soledad Villamil,f,0.99
Björn Runge,m,1.0
Mark Rosenthal,m,1.0
Aiden Longworth,m,0.98
Andrew Dodge,m,1.0
Michael Markowitz,m,1.0
"Lee Unkrich, Adrian Molina",m,0.75
Dwain Worrell,m,1.0
Laurie Simmons,f,0.99
Henrik Lundström,m,1.0
Rémy Girard,m,0.99
Mark Aisbett,m,1.0
Katrin Saß,f,0.99
Scott Cooper,m,1.0
Nelson Mandela,m,0.99
John R. Leonetti,m,1.0
Nick Cuse,m,0.99
Bruce McDonald,m,1.0
Ari Folman,m,0.65
